Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2026-04-22 00:00:00+05:30,2229.0,2278.60009765625,2224.10009765625,2260.800048828125,3517237,0.0,0.0,ADANIENT.NS
2026-04-23 00:00:00+05:30,2243.5,2333.89990234375,2221.800048828125,2300.0,2948009,0.0,0.0,ADANIENT.NS
2026-04-24 00:00:00+05:30,2310.199951171875,2321.39990234375,2227.0,2287.60009765625,2271317,0.0,0.0,ADANIENT.NS
2026-04-27 00:00:00+05:30,2300.199951171875,2337.0,2286.0,2321.800048828125,1500864,0.0,0.0,ADANIENT.NS
2026-04-28 00:00:00+05:30,2321.800048828125,2420.0,2320.89990234375,2412.39990234375,4375556,0.0,0.0,ADANIENT.NS
2026-04-29 00:00:00+05:30,2427.60009765625,2443.800048828125,2388.0,2425.89990234375,4656967,0.0,0.0,ADANIENT.NS
2026-04-30 00:00:00+05:30,2394.89990234375,2420.0,2328.800048828125,2408.39990234375,3538354,0.0,0.0,ADANIENT.NS
2026-05-01 00:00:00+05:30,2408.39990234375,2408.39990234375,2408.39990234375,2408.39990234375,0,0.0,0.0,ADANIENT.NS
2026-05-04 00:00:00+05:30,2390.39990234375,2515.0,2375.0,2485.699951171875,6039537,0.0,0.0,ADANIENT.NS
2026-05-05 00:00:00+05:30,2470.0,2511.89990234375,2450.0,2462.0,1622580,0.0,0.0,ADANIENT.NS
2026-05-06 00:00:00+05:30,2475.5,2546.5,2472.199951171875,2540.300048828125,3169133,0.0,0.0,ADANIENT.NS
2026-05-07 00:00:00+05:30,2540.300048828125,2549.89990234375,2506.199951171875,2513.699951171875,1098088,0.0,0.0,ADANIENT.NS
2026-05-08 00:00:00+05:30,2519.0,2546.10009765625,2500.0,2505.89990234375,1499613,0.0,0.0,ADANIENT.NS
2025-05-08 00:00:00+05:30,1427.5846620245352,1437.8058437113664,1415.1803741209164,1424.5084228515625,15306490,0.0,0.0,ICICIBANK.NS
2025-05-09 00:00:00+05:30,1404.3638078003796,1409.0278927234135,1376.379782804671,1378.2652587890625,13491197,0.0,0.0,ICICIBANK.NS
2025-05-12 00:00:00+05:30,1398.6082269981746,1441.8743569081432,1393.249550653154,1437.4088134765625,9925445,0.0,0.0,ICICIBANK.NS
2025-05-13 00:00:00+05:30,1429.0731325397103,1436.8134564073198,1416.470424872204,1419.6458740234375,12475424,0.0,0.0,ICICIBANK.NS
2025-05-14 00:00:00+05:30,1418.9512828044426,1429.6685145448027,1406.4477852062123,1415.279541015625,8026837,0.0,0.0,ICICIBANK.NS
2025-05-15 00:00:00+05:30,1414.9819190581854,1445.3475908699352,1404.6615275498752,1439.6912841796875,18209264,0.0,0.0,ICICIBANK.NS
2025-05-16 00:00:00+05:30,1442.172107583965,1447.5306627908633,1435.920298328426,1442.86669921875,6439208,0.0,0.0,ICICIBANK.NS
2025-05-19 00:00:00+05:30,1435.4241717584057,1448.5230511072757,1432.7448940711074,1437.905029296875,6005334,0.0,0.0,ICICIBANK.NS
2025-05-20 00:00:00+05:30,1439.0957378026826,1447.8284044606678,1424.5083444847762,1427.1876220703125,11352383,0.0,0.0,ICICIBANK.NS
2025-05-21 00:00:00+05:30,1431.8517946649677,1440.1875004165763,1427.485461067875,1433.637939453125,5510460,0.0,0.0,ICICIBANK.NS
2025-05-22 00:00:00+05:30,1430.0655182967434,1434.2334317099203,1416.867428660744,1431.057861328125,7245933,0.0,0.0,ICICIBANK.NS
2025-05-23 00:00:00+05:30,1431.1570706662649,1440.6836606711147,1423.4168677068544,1438.698974609375,5203706,0.0,0.0,ICICIBANK.NS
2025-05-26 00:00:00+05:30,1446.8360701649403,1460.331910515487,1443.8590412139838,1449.4161376953125,5608725,0.0,0.0,ICICIBANK.NS
2025-05-27 00:00:00+05:30,1441.3782192942826,1451.7978208795423,1424.7068083036186,1435.324951171875,14842959,0.0,0.0,ICICIBANK.NS
2025-05-28 00:00:00+05:30,1436.5157355383742,1446.836127202333,1431.454810349359,1442.6683349609375,8618343,0.0,0.0,ICICIBANK.NS
2025-05-29 00:00:00+05:30,1445.4467442494526,1451.698553407669,1433.9355900375203,1445.3475341796875,15545514,0.0,0.0,ICICIBANK.NS
2025-05-30 00:00:00+05:30,1448.7216268807567,1449.7139699197687,1433.2410996992944,1434.7296142578125,11803975,0.0,0.0,ICICIBANK.NS
2025-06-02 00:00:00+05:30,1430.9586389930196,1448.8208134048605,1421.8291316367724,1439.3935546875,9458990,0.0,0.0,ICICIBANK.NS
2025-06-03 00:00:00+05:30,1443.7598455387374,1443.8590556109682,1421.035166759386,1426.8900146484375,11167345,0.0,0.0,ICICIBANK.NS
2025-06-04 00:00:00+05:30,1426.3938661679929,1429.0731438395549,1415.4780930628378,1420.0428466796875,8025388,0.0,0.0,ICICIBANK.NS
2025-06-05 00:00:00+05:30,1419.9436226094324,1447.8284366760695,1416.3712120373557,1443.66064453125,11385668,0.0,0.0,ICICIBANK.NS
2025-06-06 00:00:00+05:30,1437.5080878919146,1450.2101271201,1431.0578582020253,1448.5230712890625,11580994,0.0,0.0,ICICIBANK.NS
2025-06-09 00:00:00+05:30,1453.7825541382838,1455.5688200651953,1422.4245382897982,1423.8138427734375,11022031,0.0,0.0,ICICIBANK.NS
2025-06-10 00:00:00+05:30,1427.9815809293386,1430.660858582463,1405.6538633679,1412.0048828125,12905272,0.0,0.0,ICICIBANK.NS
2025-06-11 00:00:00+05:30,1410.9133394459884,1423.5160472131458,1407.737769134025,1420.0428466796875,7136877,0.0,0.0,ICICIBANK.NS
2025-06-12 00:00:00+05:30,1419.5466979345515,1425.5007560873703,1409.127096167119,1414.2872314453125,7953247,0.0,0.0,ICICIBANK.NS
2025-06-13 00:00:00+05:30,1392.8526699787633,1410.6156346634868,1392.8526699787633,1405.2569580078125,7573103,0.0,0.0,ICICIBANK.NS
2025-06-16 00:00:00+05:30,1405.7530618658518,1418.0581392255135,1403.3714144517853,1415.9742431640625,5451137,0.0,0.0,ICICIBANK.NS
2025-06-17 00:00:00+05:30,1415.9742319665809,1418.8520508551696,1406.943935014625,1412.302490234375,6970098,0.0,0.0,ICICIBANK.NS
2025-06-18 00:00:00+05:30,1406.150024814166,1421.0351697486842,1399.402043989603,1401.78369140625,6751745,0.0,0.0,ICICIBANK.NS
2025-06-19 00:00:00+05:30,1397.2189939427594,1403.8676438261634,1393.9442134714564,1400.4937744140625,8849883,0.0,0.0,ICICIBANK.NS
2025-06-20 00:00:00+05:30,1400.4937821267788,1422.3253290273638,1399.4021078732494,1416.1727294921875,12408178,0.0,0.0,ICICIBANK.NS
2025-06-23 00:00:00+05:30,1406.1500791810931,1412.3025575376569,1401.0891539348067,1409.226318359375,5514384,0.0,0.0,ICICIBANK.NS
2025-06-24 00:00:00+05:30,1416.768089376431,1424.9053748687677,1405.6538959425357,1413.1956787109375,11188438,0.0,0.0,ICICIBANK.NS
2025-06-25 00:00:00+05:30,1411.1117385952273,1417.9589294864209,1404.463088984364,1414.8826904296875,7527388,0.0,0.0,ICICIBANK.NS
2025-06-26 00:00:00+05:30,1413.890378094993,1436.4165161110168,1410.814017835929,1428.080810546875,13617435,0.0,0.0,ICICIBANK.NS
2025-06-27 00:00:00+05:30,1427.882386711014,1454.774858156496,1426.0961208320166,1451.00390625,22532899,0.0,0.0,ICICIBANK.NS
2025-06-30 00:00:00+05:30,1450.6071028820047,1450.706312958781,1431.2564136212704,1434.7296142578125,6325073,0.0,0.0,ICICIBANK.NS
2025-07-01 00:00:00+05:30,1434.6302067068036,1436.5156826077227,1418.653508855977,1421.03515625,7761449,0.0,0.0,ICICIBANK.NS
2025-07-02 00:00:00+05:30,1421.2336440793872,1439.8897415628453,1411.707175185214,1416.867431640625,13372280,0.0,0.0,ICICIBANK.NS
2025-07-03 00:00:00+05:30,1421.1344118511029,1435.027214103107,1412.798706272776,1414.98193359375,10177738,0.0,0.0,ICICIBANK.NS
2025-07-04 00:00:00+05:30,1416.0734952431667,1433.3402880878325,1410.218647174462,1431.7525634765625,5066503,0.0,0.0,ICICIBANK.NS
2025-07-07 00:00:00+05:30,1425.9968814549875,1429.8670433562063,1418.6535190770169,1424.706787109375,5177477,0.0,0.0,ICICIBANK.NS
2025-07-08 00:00:00+05:30,1421.035188079707,1433.935647189369,1419.050502062836,1430.9586181640625,5315847,0.0,0.0,ICICIBANK.NS
2025-07-09 00:00:00+05:30,1425.2030375827696,1427.683895203639,1415.6765685457565,1420.93603515625,8827347,0.0,0.0,ICICIBANK.NS
2025-07-10 00:00:00+05:30,1425.7985078190466,1427.981614021397,1411.2109926594833,1413.1956787109375,7795964,0.0,0.0,ICICIBANK.NS
2025-07-11 00:00:00+05:30,1411.111783317687,1417.0658414751456,1403.7684206963636,1411.0125732421875,7158015,0.0,0.0,ICICIBANK.NS
2025-07-14 00:00:00+05:30,1413.9896019530586,1413.9896019530586,1405.2569348701418,1412.1041259765625,5846154,0.0,0.0,ICICIBANK.NS
2025-07-15 00:00:00+05:30,1410.218682168871,1422.8215115677394,1408.134785993891,1419.844482421875,6041457,0.0,0.0,ICICIBANK.NS
2025-07-16 00:00:00+05:30,1415.081187967311,1418.25663727007,1408.2339967016344,1415.4781494140625,5649093,0.0,0.0,ICICIBANK.NS
2025-07-17 00:00:00+05:30,1410.1194736013367,1412.3025798563915,1398.7075285299677,1407.8370361328125,12927394,0.0,0.0,ICICIBANK.NS
2025-07-18 00:00:00+05:30,1404.9592604817603,1418.0581395587762,1397.715108165526,1414.8826904296875,11297246,0.0,0.0,ICICIBANK.NS
2025-07-21 00:00:00+05:30,1436.9126621837045,1456.4617708047458,1425.9968891975022,1454.576416015625,13867136,0.0,0.0,ICICIBANK.NS
2025-07-22 00:00:00+05:30,1462.8128219007424,1470.6523559877205,1458.4464883845856,1462.316650390625,8930165,0.0,0.0,ICICIBANK.NS
2025-07-23 00:00:00+05:30,1471.5454755170424,1478.5910866693491,1461.3242940475627,1477.2017822265625,11974174,0.0,0.0,ICICIBANK.NS
2025-07-24 00:00:00+05:30,1476.3086281822896,1477.3009711792895,1466.782159638216,1472.0416259765625,6700578,0.0,0.0,ICICIBANK.NS
2025-07-25 00:00:00+05:30,1488.5144734435703,1488.5144734435703,1462.31659448384,1465.789794921875,8696077,0.0,0.0,ICICIBANK.NS
2025-07-28 00:00:00+05:30,1465.7898930637602,1482.3620946590604,1465.7898930637602,1477.00341796875,7507479,0.0,0.0,ICICIBANK.NS
2025-07-29 00:00:00+05:30,1468.5685019046516,1478.3927223132807,1464.1029581857863,1474.8201904296875,9776027,0.0,0.0,ICICIBANK.NS
2025-07-30 00:00:00+05:30,1476.308661728485,1477.1025845983731,1465.9883912336757,1471.04931640625,7238625,0.0,0.0,ICICIBANK.NS
2025-07-31 00:00:00+05:30,1458.6450618514623,1483.0566764606926,1452.7902136757805,1470.0570068359375,12406146,0.0,0.0,ICICIBANK.NS
2025-08-01 00:00:00+05:30,1469.0645758820865,1473.7285394467383,1458.5457644921182,1460.3319091796875,4416771,0.0,0.0,ICICIBANK.NS
2025-08-04 00:00:00+05:30,1465.492177404952,1467.4768633867377,1450.1108610461113,1451.9962158203125,6140054,0.0,0.0,ICICIBANK.NS
2025-08-05 00:00:00+05:30,1441.8743352750153,1450.3092505192255,1429.96621963613,1433.3402099609375,14799343,0.0,0.0,ICICIBANK.NS
2025-08-06 00:00:00+05:30,1431.2564134495642,1442.866778550362,1430.561700640964,1432.54638671875,7805252,0.0,0.0,ICICIBANK.NS
2025-08-07 00:00:00+05:30,1430.0655302659995,1436.813511390122,1418.1574137897542,1429.271728515625,7432535,0.0,0.0,ICICIBANK.NS
2025-08-08 00:00:00+05:30,1434.82882590882,1436.5157606227417,1421.0352334242946,1424.9053955078125,5415511,0.0,0.0,ICICIBANK.NS
2025-08-11 00:00:00+05:30,1416.9666396615337,1427.3862414978396,1409.5240669213151,1425.5999755859375,8492484,0.0,0.0,ICICIBANK.NS
2025-08-12 00:00:00+05:30,1431.0,1433.800048828125,1420.0999755859375,1422.0,5913947,11.0,0.0,ICICIBANK.NS
2025-08-13 00:00:00+05:30,1424.5999755859375,1427.699951171875,1415.199951171875,1420.800048828125,9009465,0.0,0.0,ICICIBANK.NS
2025-08-14 00:00:00+05:30,1412.0,1431.0999755859375,1412.0,1427.300048828125,7577793,0.0,0.0,ICICIBANK.NS
2025-08-18 00:00:00+05:30,1450.0,1452.4000244140625,1431.0,1434.5999755859375,6908844,0.0,0.0,ICICIBANK.NS
2025-08-19 00:00:00+05:30,1431.0999755859375,1438.5,1426.300048828125,1436.300048828125,6709554,0.0,0.0,ICICIBANK.NS
2025-08-20 00:00:00+05:30,1432.5999755859375,1435.9000244140625,1423.0,1430.5999755859375,5817858,0.0,0.0,ICICIBANK.NS
2025-08-21 00:00:00+05:30,1440.0999755859375,1447.800048828125,1436.4000244140625,1446.0,6238645,0.0,0.0,ICICIBANK.NS
2025-08-22 00:00:00+05:30,1444.300048828125,1446.0,1429.4000244140625,1436.4000244140625,6657207,0.0,0.0,ICICIBANK.NS
2025-08-25 00:00:00+05:30,1435.9000244140625,1435.9000244140625,1424.0,1433.199951171875,6738427,0.0,0.0,ICICIBANK.NS
2025-08-26 00:00:00+05:30,1427.9000244140625,1427.9000244140625,1413.0999755859375,1416.5999755859375,8720155,0.0,0.0,ICICIBANK.NS
2025-08-28 00:00:00+05:30,1408.0,1411.800048828125,1396.300048828125,1399.0999755859375,12990789,0.0,0.0,ICICIBANK.NS
2025-08-29 00:00:00+05:30,1392.0999755859375,1405.0,1392.0999755859375,1397.800048828125,8519507,0.0,0.0,ICICIBANK.NS
2025-09-01 00:00:00+05:30,1398.0999755859375,1412.4000244140625,1398.0999755859375,1411.0,4927348,0.0,0.0,ICICIBANK.NS
2025-09-02 00:00:00+05:30,1413.9000244140625,1413.9000244140625,1390.0,1394.199951171875,7163073,0.0,0.0,ICICIBANK.NS
2025-09-03 00:00:00+05:30,1389.0,1400.0,1384.199951171875,1397.0,9813382,0.0,0.0,ICICIBANK.NS
2025-09-04 00:00:00+05:30,1409.9000244140625,1415.0999755859375,1401.9000244140625,1405.5,10564859,0.0,0.0,ICICIBANK.NS
2025-09-05 00:00:00+05:30,1411.0,1411.5,1387.699951171875,1402.800048828125,6621077,0.0,0.0,ICICIBANK.NS
2025-09-08 00:00:00+05:30,1402.199951171875,1410.5999755859375,1397.5999755859375,1402.699951171875,5880943,0.0,0.0,ICICIBANK.NS
2025-09-09 00:00:00+05:30,1399.0,1407.5,1395.199951171875,1403.699951171875,6470679,0.0,0.0,ICICIBANK.NS
2025-09-10 00:00:00+05:30,1410.0,1413.699951171875,1402.0999755859375,1403.9000244140625,7452347,0.0,0.0,ICICIBANK.NS
2025-09-11 00:00:00+05:30,1398.0,1408.0,1396.0,1401.5999755859375,10192026,0.0,0.0,ICICIBANK.NS
2025-09-12 00:00:00+05:30,1405.0999755859375,1419.699951171875,1400.0999755859375,1417.699951171875,7770038,0.0,0.0,ICICIBANK.NS
2025-09-15 00:00:00+05:30,1422.0,1426.800048828125,1416.300048828125,1419.4000244140625,5845637,0.0,0.0,ICICIBANK.NS
2025-09-16 00:00:00+05:30,1414.0,1424.9000244140625,1413.699951171875,1421.5999755859375,8213151,0.0,0.0,ICICIBANK.NS
2025-09-17 00:00:00+05:30,1420.0999755859375,1426.0999755859375,1416.4000244140625,1419.199951171875,7484283,0.0,0.0,ICICIBANK.NS
2025-09-18 00:00:00+05:30,1431.0999755859375,1432.800048828125,1415.300048828125,1421.699951171875,8130537,0.0,0.0,ICICIBANK.NS
2025-09-19 00:00:00+05:30,1416.0999755859375,1418.0,1400.199951171875,1402.199951171875,13457344,0.0,0.0,ICICIBANK.NS
2025-09-22 00:00:00+05:30,1403.9000244140625,1409.9000244140625,1397.199951171875,1401.5,8847948,0.0,0.0,ICICIBANK.NS
2025-09-23 00:00:00+05:30,1391.0,1403.300048828125,1391.0,1394.300048828125,12827524,0.0,0.0,ICICIBANK.NS
2025-09-24 00:00:00+05:30,1386.4000244140625,1390.9000244140625,1376.5,1382.699951171875,9735678,0.0,0.0,ICICIBANK.NS
2025-09-25 00:00:00+05:30,1377.0,1391.5,1371.800048828125,1375.800048828125,21613389,0.0,0.0,ICICIBANK.NS
2025-09-26 00:00:00+05:30,1368.0,1372.699951171875,1357.0,1359.5999755859375,18342280,0.0,0.0,ICICIBANK.NS
2025-09-29 00:00:00+05:30,1359.5999755859375,1366.5,1346.199951171875,1348.0999755859375,20563163,0.0,0.0,ICICIBANK.NS
2025-09-30 00:00:00+05:30,1353.699951171875,1356.5999755859375,1342.5999755859375,1348.0,20166871,0.0,0.0,ICICIBANK.NS
2025-10-01 00:00:00+05:30,1348.0,1379.4000244140625,1347.0999755859375,1372.0,20952632,0.0,0.0,ICICIBANK.NS
2025-10-03 00:00:00+05:30,1371.9000244140625,1371.9000244140625,1361.300048828125,1365.199951171875,12163695,0.0,0.0,ICICIBANK.NS
2025-10-06 00:00:00+05:30,1371.0,1372.5999755859375,1359.0999755859375,1363.4000244140625,14314283,0.0,0.0,ICICIBANK.NS
2025-10-07 00:00:00+05:30,1363.5999755859375,1383.0999755859375,1363.5999755859375,1375.9000244140625,16126464,0.0,0.0,ICICIBANK.NS
2025-10-08 00:00:00+05:30,1372.300048828125,1381.5999755859375,1364.300048828125,1370.300048828125,8100832,0.0,0.0,ICICIBANK.NS
2025-10-09 00:00:00+05:30,1369.800048828125,1378.699951171875,1365.0999755859375,1376.199951171875,7909575,0.0,0.0,ICICIBANK.NS
2025-10-10 00:00:00+05:30,1370.300048828125,1385.0,1370.300048828125,1380.300048828125,7673816,0.0,0.0,ICICIBANK.NS
2025-10-13 00:00:00+05:30,1373.0999755859375,1386.4000244140625,1373.0999755859375,1379.4000244140625,8923018,0.0,0.0,ICICIBANK.NS
2025-10-14 00:00:00+05:30,1389.0,1389.0,1375.0999755859375,1384.0999755859375,10610855,0.0,0.0,ICICIBANK.NS
2025-10-15 00:00:00+05:30,1386.5,1400.4000244140625,1385.5,1398.4000244140625,8988550,0.0,0.0,ICICIBANK.NS
2025-10-16 00:00:00+05:30,1401.0,1418.9000244140625,1399.4000244140625,1417.300048828125,12185032,0.0,0.0,ICICIBANK.NS
2025-10-17 00:00:00+05:30,1412.0,1439.5999755859375,1410.9000244140625,1436.5999755859375,17037215,0.0,0.0,ICICIBANK.NS
2025-10-20 00:00:00+05:30,1442.0,1445.0,1389.199951171875,1390.300048828125,23330227,0.0,0.0,ICICIBANK.NS
2025-10-21 00:00:00+05:30,1384.5,1387.5999755859375,1375.9000244140625,1382.0,3415560,0.0,0.0,ICICIBANK.NS
2025-10-23 00:00:00+05:30,1385.0,1389.800048828125,1360.0999755859375,1363.699951171875,21124942,0.0,0.0,ICICIBANK.NS
2025-10-24 00:00:00+05:30,1368.0999755859375,1381.5999755859375,1368.0999755859375,1377.699951171875,10570263,0.0,0.0,ICICIBANK.NS
2025-10-27 00:00:00+05:30,1382.0999755859375,1386.800048828125,1374.0,1377.5999755859375,11499836,0.0,0.0,ICICIBANK.NS
2025-10-28 00:00:00+05:30,1373.0,1375.800048828125,1356.199951171875,1363.0999755859375,26477914,0.0,0.0,ICICIBANK.NS
2025-10-29 00:00:00+05:30,1364.5999755859375,1371.699951171875,1358.4000244140625,1370.4000244140625,16129382,0.0,0.0,ICICIBANK.NS
2025-10-30 00:00:00+05:30,1362.4000244140625,1370.199951171875,1361.300048828125,1362.4000244140625,9324401,0.0,0.0,ICICIBANK.NS
2025-10-31 00:00:00+05:30,1357.0,1362.0,1343.300048828125,1345.300048828125,15926798,0.0,0.0,ICICIBANK.NS
2025-11-03 00:00:00+05:30,1340.5,1351.5999755859375,1337.9000244140625,1346.4000244140625,11071450,0.0,0.0,ICICIBANK.NS
2025-11-04 00:00:00+05:30,1342.5999755859375,1349.800048828125,1333.199951171875,1336.9000244140625,15211183,0.0,0.0,ICICIBANK.NS
2025-11-06 00:00:00+05:30,1330.0,1342.199951171875,1317.4000244140625,1320.4000244140625,24221853,0.0,0.0,ICICIBANK.NS
2025-11-07 00:00:00+05:30,1320.4000244140625,1344.300048828125,1318.5999755859375,1343.0,7719245,0.0,0.0,ICICIBANK.NS
2025-11-10 00:00:00+05:30,1342.9000244140625,1349.5999755859375,1341.0,1348.0,8542340,0.0,0.0,ICICIBANK.NS
2025-11-11 00:00:00+05:30,1349.0,1360.4000244140625,1346.199951171875,1358.300048828125,8305184,0.0,0.0,ICICIBANK.NS
2025-11-12 00:00:00+05:30,1370.0,1370.0,1355.4000244140625,1358.9000244140625,9736761,0.0,0.0,ICICIBANK.NS
2025-11-13 00:00:00+05:30,1358.9000244140625,1390.4000244140625,1358.5,1385.9000244140625,18296626,0.0,0.0,ICICIBANK.NS
2025-11-14 00:00:00+05:30,1374.0,1381.199951171875,1363.199951171875,1373.0,9694498,0.0,0.0,ICICIBANK.NS
2025-11-17 00:00:00+05:30,1375.0999755859375,1382.5,1373.5999755859375,1379.0,7660717,0.0,0.0,ICICIBANK.NS
2025-11-18 00:00:00+05:30,1380.199951171875,1382.800048828125,1369.0999755859375,1373.4000244140625,9529560,0.0,0.0,ICICIBANK.NS
2025-11-19 00:00:00+05:30,1373.5,1384.0,1371.5999755859375,1383.0999755859375,10393918,0.0,0.0,ICICIBANK.NS
2025-11-20 00:00:00+05:30,1380.0999755859375,1388.300048828125,1375.4000244140625,1383.0,10131863,0.0,0.0,ICICIBANK.NS
2025-11-21 00:00:00+05:30,1373.0,1376.0,1364.5999755859375,1369.5,11483595,0.0,0.0,ICICIBANK.NS
2025-11-24 00:00:00+05:30,1373.300048828125,1377.0,1361.5,1368.4000244140625,15896003,0.0,0.0,ICICIBANK.NS
2025-11-25 00:00:00+05:30,1365.0,1376.9000244140625,1354.300048828125,1357.800048828125,12235000,0.0,0.0,ICICIBANK.NS
2025-11-26 00:00:00+05:30,1360.0,1377.0,1359.9000244140625,1375.0,9659004,0.0,0.0,ICICIBANK.NS
2025-11-27 00:00:00+05:30,1379.0,1394.0,1375.699951171875,1392.199951171875,15158741,0.0,0.0,ICICIBANK.NS
2025-11-28 00:00:00+05:30,1392.0,1398.5,1385.5999755859375,1388.800048828125,7683986,0.0,0.0,ICICIBANK.NS
2025-12-01 00:00:00+05:30,1394.0,1400.0,1385.4000244140625,1390.0999755859375,8867593,0.0,0.0,ICICIBANK.NS
2025-12-02 00:00:00+05:30,1381.800048828125,1381.800048828125,1370.5999755859375,1373.0,12126396,0.0,0.0,ICICIBANK.NS
2025-12-03 00:00:00+05:30,1367.0,1394.199951171875,1367.0,1391.5,7955933,0.0,0.0,ICICIBANK.NS
2025-12-04 00:00:00+05:30,1387.0,1391.5999755859375,1379.9000244140625,1386.699951171875,7373909,0.0,0.0,ICICIBANK.NS
2025-12-05 00:00:00+05:30,1381.0,1395.300048828125,1381.0,1392.5,4942638,0.0,0.0,ICICIBANK.NS
2025-12-08 00:00:00+05:30,1387.0,1394.9000244140625,1383.300048828125,1389.5999755859375,7826227,0.0,0.0,ICICIBANK.NS
2025-12-09 00:00:00+05:30,1379.9000244140625,1384.300048828125,1373.4000244140625,1375.199951171875,10492030,0.0,0.0,ICICIBANK.NS
2025-12-10 00:00:00+05:30,1377.9000244140625,1379.4000244140625,1357.9000244140625,1363.5999755859375,8725381,0.0,0.0,ICICIBANK.NS
2025-12-11 00:00:00+05:30,1363.699951171875,1366.5999755859375,1352.800048828125,1360.0,6734750,0.0,0.0,ICICIBANK.NS
2025-12-12 00:00:00+05:30,1368.0,1370.699951171875,1363.300048828125,1366.0,3890885,0.0,0.0,ICICIBANK.NS
2025-12-15 00:00:00+05:30,1356.0999755859375,1370.0,1356.0999755859375,1365.199951171875,5342530,0.0,0.0,ICICIBANK.NS
2025-12-16 00:00:00+05:30,1364.0,1368.699951171875,1355.5,1366.0,12359741,0.0,0.0,ICICIBANK.NS
2025-12-17 00:00:00+05:30,1365.0,1365.0,1343.0999755859375,1352.4000244140625,9440391,0.0,0.0,ICICIBANK.NS
2025-12-18 00:00:00+05:30,1346.300048828125,1369.5,1345.5,1356.800048828125,7314573,0.0,0.0,ICICIBANK.NS
2025-12-19 00:00:00+05:30,1354.0,1360.4000244140625,1350.800048828125,1354.0999755859375,14318512,0.0,0.0,ICICIBANK.NS
2025-12-22 00:00:00+05:30,1358.0,1371.300048828125,1354.800048828125,1368.5,9375294,0.0,0.0,ICICIBANK.NS
2025-12-23 00:00:00+05:30,1361.0999755859375,1365.0,1357.0,1363.0,9105467,0.0,0.0,ICICIBANK.NS
2025-12-24 00:00:00+05:30,1363.800048828125,1368.199951171875,1357.5999755859375,1359.800048828125,8955140,0.0,0.0,ICICIBANK.NS
2025-12-26 00:00:00+05:30,1356.5,1362.0,1348.5,1350.4000244140625,2812144,0.0,0.0,ICICIBANK.NS
2025-12-29 00:00:00+05:30,1352.0999755859375,1355.699951171875,1341.5,1343.300048828125,6057201,0.0,0.0,ICICIBANK.NS
2025-12-30 00:00:00+05:30,1343.300048828125,1347.0999755859375,1338.0999755859375,1342.5,18621277,0.0,0.0,ICICIBANK.NS
2025-12-31 00:00:00+05:30,1342.800048828125,1350.0,1339.5,1342.9000244140625,6150634,0.0,0.0,ICICIBANK.NS
2026-01-01 00:00:00+05:30,1343.9000244140625,1348.4000244140625,1336.0,1338.0,4179311,0.0,0.0,ICICIBANK.NS
2026-01-02 00:00:00+05:30,1338.0,1356.9000244140625,1336.300048828125,1355.4000244140625,8226205,0.0,0.0,ICICIBANK.NS
2026-01-05 00:00:00+05:30,1354.199951171875,1375.5,1352.5999755859375,1371.5,6920565,0.0,0.0,ICICIBANK.NS
2026-01-06 00:00:00+05:30,1372.0,1413.5999755859375,1366.0,1411.199951171875,17260416,0.0,0.0,ICICIBANK.NS
2026-01-07 00:00:00+05:30,1408.0,1429.9000244140625,1404.199951171875,1427.699951171875,15813795,0.0,0.0,ICICIBANK.NS
2026-01-08 00:00:00+05:30,1429.0,1442.199951171875,1423.300048828125,1435.0,14861699,0.0,0.0,ICICIBANK.NS
2026-01-09 00:00:00+05:30,1427.0999755859375,1429.5,1401.5,1404.300048828125,12555636,0.0,0.0,ICICIBANK.NS
2026-01-12 00:00:00+05:30,1399.9000244140625,1424.300048828125,1391.699951171875,1413.0999755859375,10923811,0.0,0.0,ICICIBANK.NS
2026-01-13 00:00:00+05:30,1420.0,1441.800048828125,1411.0999755859375,1437.0,14295581,0.0,0.0,ICICIBANK.NS
2026-01-14 00:00:00+05:30,1425.5999755859375,1443.9000244140625,1414.9000244140625,1418.4000244140625,13832255,0.0,0.0,ICICIBANK.NS
2026-01-15 00:00:00+05:30,1418.4000244140625,1418.4000244140625,1418.4000244140625,1418.4000244140625,0,0.0,0.0,ICICIBANK.NS
2026-01-16 00:00:00+05:30,1417.9000244140625,1429.0,1400.199951171875,1410.800048828125,12530886,0.0,0.0,ICICIBANK.NS
2026-01-19 00:00:00+05:30,1399.9000244140625,1400.0,1360.0,1380.5999755859375,23302883,0.0,0.0,ICICIBANK.NS
2026-01-20 00:00:00+05:30,1374.699951171875,1387.800048828125,1371.5,1375.800048828125,15012785,0.0,0.0,ICICIBANK.NS
2026-01-21 00:00:00+05:30,1367.5,1371.5,1339.5,1349.0,21766068,0.0,0.0,ICICIBANK.NS
2026-01-22 00:00:00+05:30,1355.0999755859375,1358.0,1338.0,1345.5,17179765,0.0,0.0,ICICIBANK.NS
2026-01-23 00:00:00+05:30,1340.5,1355.199951171875,1335.699951171875,1343.4000244140625,14056524,0.0,0.0,ICICIBANK.NS
2026-01-27 00:00:00+05:30,1340.0,1369.0999755859375,1328.5999755859375,1361.4000244140625,25263634,0.0,0.0,ICICIBANK.NS
2026-01-28 00:00:00+05:30,1362.5999755859375,1380.4000244140625,1362.5999755859375,1367.699951171875,13242696,0.0,0.0,ICICIBANK.NS
